Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
25-Aug-13 04:56:00.000000, -8.2815570560198, 0.4383711467884, 0.45176063729287, -0.8987940462995, -4.1551920265645, 3.5452099580023, -3.2866732719732
25-Aug-13 04:57:00.000000, -8.1732326963326, 0.45399049973997, 0.40852828574994, -0.89100652418815, -4.1552257338419, 3.5477720914288, -3.2872816915259
25-Aug-13 04:58:00.000000, -7.501226117835, 0.46947156278578, 0.40995924208498, -0.88294759285898, -4.1552594405088, 3.5504246952049, -3.2878900724157
25-Aug-13 04:59:00.000000, -7.8931931673517, 0.48480962024571, 0.39141177985694, -0.87461970713974, -4.1552931465653, 3.5531669510548, -3.288498414638
25-Aug-13 05:00:00.000000, -8.1565513562674, 0.49999999999965, 0.59977070139676, -0.86602540378464, -4.1553268520113, 3.5559980133938, -3.2891067181877
25-Aug-13 05:01:00.000000, -7.8264680822969, 0.51503807490998, 0.56676268527205, -0.85716730070216, -4.155360556847, 3.5589170095856, -3.2897149830592
25-Aug-13 05:02:00.000000, -8.1827860449826, 0.52991926423263, 0.50108060742306, -0.84804809615679, -4.1553942610722, 3.5619230402089, -3.2903232092473
25-Aug-13 05:03:00.000000, -7.6979349829247, 0.54463903501472, 0.62434510445982, -0.83867056794562, -4.1554279646869, 3.5650151793312, -3.2909313967475
25-Aug-13 05:04:00.000000, -7.8575127401191, 0.55919290347071, 0.60498466930668, -0.82903757255507, -4.1554616676913, 3.5681924747904, -3.2915395455545
25-Aug-13 05:05:00.000000, -8.0405603249281, 0.57357643635052, 0.53614109754721, -0.81915204428936, -4.1554953700851, 3.5714539484851, -3.2921476556628
25-Aug-13 05:06:00.000000, -7.8670716021988, 0.58778525229221, 0.59757009667477, -0.80901699437514, -4.1555290718686, 3.5747985966731, -3.2927557270673
25-Aug-13 05:07:00.000000, -7.5770731913285, 0.60181502315204, 0.63962672477474, -0.7986355100473, -4.1555627730415, 3.578225390276, -3.2933637597633
25-Aug-13 05:08:00.000000, -8.078160566547, 0.6156614753259, 0.65777137023771, -0.78801075360654, -4.155596473604, 3.5817332751938, -3.2939717537457
25-Aug-13 05:09:00.000000, -8.029512041495, 0.62932039104961, 0.55027303060189, -0.77714596145716, -4.1556301735561, 3.5853211726249, -3.2945797090088
25-Aug-13 05:10:00.000000, -8.2335729825932, 0.64278760968656, 0.55795741386435, -0.76604444311896, -4.1556638728976, 3.5889879793961, -3.295187625548
25-Aug-13 05:11:00.000000, -8.2348098856093, 0.65605902899076, 0.65303302126815, -0.75470958022255, -4.1556975716287, 3.5927325682971, -3.2957955033582
25-Aug-13 05:12:00.000000, -7.8572035265887, 0.66913060635867, 0.68752208997028, -0.74314482547757, -4.1557312697493, 3.5965537884249, -3.2964033424337
25-Aug-13 05:13:00.000000, -7.7424411085632, 0.68199836006188, 0.71031243117713, -0.73135370161975, -4.1557649672594, 3.600450465534, -3.29701114277
25-Aug-13 05:14:00.000000, -7.705604185446, 0.69465837045927, 0.66753151527628, -0.71933980033839, -4.155798664159, 3.6044214023949, -3.2976189043616
25-Aug-13 05:15:00.000000, -7.8254188463676, 0.70710678118639, 0.63467567284371, -0.7071067811867, -4.1558323604481, 3.6084653791563, -3.298226627204
25-Aug-13 05:16:00.000000, -8.1367807693951, 0.71933980033808, 0.68896241460519, -0.69465837045958, -4.1558660561267, 3.6125811537201, -3.2988343112912
25-Aug-13 05:17:00.000000, -7.6035324899031, 0.73135370161945, 0.76744033874391, -0.6819983600622, -4.1558997511949, 3.6167674621177, -3.2994419566186
25-Aug-13 05:18:00.000000, -7.7960802127123, 0.74314482547727, 0.78285133081859, -0.669130606359, -4.1559334456524, 3.6210230188946, -3.3000495631811
25-Aug-13 05:19:00.000000, -7.9210364676179, 0.75470958022226, 0.72399098956284, -0.6560590289911, -4.1559671394995, 3.6253465175034, -3.3006571309736
25-Aug-13 05:20:00.000000, -8.0725086445792, 0.76604444311868, 0.67372508451636, -0.6427876096869, -4.1560008327361, 3.6297366307016, -3.3012646599907
25-Aug-13 05:21:00.000000, -7.840769646848, 0.77714596145688, 0.68922991200814, -0.62932039104995, -4.1560345253621, 3.6341920109546, -3.3018721502275
25-Aug-13 05:22:00.000000, -7.9126725710987, 0.78801075360626, 0.80444218587784, -0.61566147532624, -4.1560682173776, 3.638711290847, -3.3024796016788
25-Aug-13 05:23:00.000000, -7.7505217391302, 0.79863551004703, 0.70046888251788, -0.60181502315239, -4.1561019087825, 3.6432930835, -3.3030870143399
25-Aug-13 05:24:00.000000, -8.2072933645487, 0.80901699437488, 0.75301023815673, -0.58778525229257, -4.156135599577, 3.6479359829922, -3.3036943882048
25-Aug-13 05:25:00.000000, -8.3860699398844, 0.81915204428911, 0.83097877495385, -0.57357643635088, -4.1561692897608, 3.6526385647889, -3.3043017232692
25-Aug-13 05:26:00.000000, -8.2041847602018, 0.82903757255482, 0.80486160745608, -0.55919290347107, -4.1562029793341, 3.6573993861755, -3.304909019528
25-Aug-13 05:27:00.000000, -8.455996385755, 0.83867056794538, 0.92639291068041, -0.54463903501509, -4.1562366682969, 3.6622169866981, -3.3055162769752
25-Aug-13 05:28:00.000000, -7.52892240697, 0.84804809615655, 0.90836059738604, -0.529919264233, -4.1562703566491, 3.6670898886066, -3.3061234956067
25-Aug-13 05:29:00.000000, -7.9198179312143, 0.85716730070193, 0.9102619821256, -0.51503807491036, -4.1563040443907, 3.6720165973058, -3.3067306754167
25-Aug-13 05:30:00.000000, -8.3340717702331, 0.86602540378442, 0.81697804817492, -0.50000000000004, -4.1563377315218, 3.6769956018116, -3.3073378164007
25-Aug-13 05:31:00.000000, -7.5966821345951, 0.87461970713953, 0.88044919921389, -0.4848096202461, -4.1563714180422, 3.6820253752091, -3.3079449185532
25-Aug-13 05:32:00.000000, -7.897123706712, 0.88294759285878, 0.94290466786602, -0.46947156278617, -4.1564051039521, 3.6871043751191, -3.3085519818692
25-Aug-13 05:33:00.000000, -8.2904193544716, 0.89100652418795, 0.85236574020996, -0.45399049974036, -4.1564387892514, 3.6922310441684, -3.3091590063434
25-Aug-13 05:34:00.000000, -8.0016820982572, 0.8987940462993, 0.95650288188142, -0.4383711467888, -4.1564724739402, 3.6974038104636, -3.3097659919709
25-Aug-13 05:35:00.000000, -7.8467968727214, 0.90630778703653, 0.99146963846924, -0.42261826174096, -4.1565061580183, 3.7026210880681, -3.3103729387467
25-Aug-13 05:36:00.000000, -7.6730526146353, 0.91354545764224, 0.87603215363523, -0.4067366430766, -4.1565398414858, 3.7078812774887, -3.3109798466655
25-Aug-13 05:37:00.000000, -7.5137709896144, 0.92050485345257, 0.90335981621262, -0.39073112848896, -4.1565735243427, 3.713182766161, -3.311586715722
25-Aug-13 05:38:00.000000, -7.6054093586772, 0.92718385456669, 0.97432530872464, -0.37460659341614, -4.156607206589, 3.718523928939, -3.3121935459115
25-Aug-13 05:39:00.000000, -8.0765583238455, 0.93358042649723, 0.87103988185204, -0.35836794954524, -4.1566408882247, 3.7239031285936, -3.3128003372289
25-Aug-13 05:40:00.000000, -7.5443265098354, 0.93969262078573, 0.94716696813288, -0.34202014332617, -4.1566745692497, 3.7293187163082, -3.3134070896686
25-Aug-13 05:41:00.000000, -7.7535690699022, 0.94551857559925, 0.89581632149868, -0.32556815445736, -4.1567082496642, 3.7347690321834, -3.314013803226
25-Aug-13 05:42:00.000000, -7.583508088758, 0.95105651629518, 1.0091434251637, -0.30901699437485, -4.156741929468, 3.7402524057404, -3.3146204778956
25-Aug-13 05:43:00.000000, -8.3098995572933, 0.95630475596289, 1.0338186567242, -0.29237170472321, -4.1567756086611, 3.7457671564311, -3.315227113673
25-Aug-13 05:44:00.000000, -7.9080029499754, 0.96126169593827, 1.0153181982367, -0.27563735581717, -4.1568092872437, 3.7513115941506, -3.3158337105526
25-Aug-13 05:45:00.000000, -7.8469570890753, 0.9659258262891, 1.0175108822474, -0.25881904510239, -4.1568429652155, 3.7568840197503, -3.3164402685291
25-Aug-13 05:46:00.000000, -8.4749542665551, 0.97029572627589, 0.98156788144867, -0.24192189560011, -4.1568766425768, 3.7624827255565, -3.3170467875975
25-Aug-13 05:47:00.000000, -8.2129272603024, 0.9743700647852, 0.99995447013178, -0.224951054344, -4.1569103193273, 3.7681059958913, -3.3176532677534
25-Aug-13 05:48:00.000000, -8.1438538490999, 0.97814760073384, 0.97747827777904, -0.20791169081759, -4.1569439954672, 3.7737521075936, -3.3182597089906
25-Aug-13 05:49:00.000000, -7.5652818926914, 0.98162718344758, 1.0525199939762, -0.19080899537696, -4.1569776709965, 3.7794193305445, -3.3188661113047
25-Aug-13 05:50:00.000000, -8.2148024368634, 0.98480775301219, 1.0023919998365, -0.17364817766704, -4.157011345915, 3.785105928196, -3.3194724746902
25-Aug-13 05:51:00.000000, -7.7197266906592, 0.98768834059517, 0.91011733020228, -0.15643446504003, -4.1570450202229, 3.7908101580971, -3.3200787991427
25-Aug-13 05:52:00.000000, -7.5996452859136, 0.99026806874152, 1.0435685325937, -0.13917310096045, -4.1570786939201, 3.7965302724264, -3.3206850846564
25-Aug-13 05:53:00.000000, -7.9735802381642, 0.99254615164131, 1.05153522263, -0.12186934340522, -4.1571123670067, 3.8022645185249, -3.3212913312263
25-Aug-13 05:54:00.000000, -7.9977904099495, 0.9945218953683, 1.0844941830595, -0.10452846326741, -4.1571460394825, 3.8080111394284, -3.3218975388477
25-Aug-13 05:55:00.000000, -7.5177573682823, 0.99619469809172, 0.98777131404161, -0.087155742748007, -4.1571797113476, 3.813768374403, -3.3225037075154
25-Aug-13 05:56:00.000000, -8.012766825274, 0.99756405025982, 1.0432987625298, -0.06975647374416, -4.1572133826021, 3.8195344594832, -3.3231098372237
25-Aug-13 05:57:00.000000, -7.7906281907533, 0.99862953475454, 0.97937455185501, -0.052335956243573, -4.1572470532458, 3.8253076280063, -3.3237159279683
25-Aug-13 05:58:00.000000, -7.9808918943074, 0.99939082701908, 1.0792852775029, -0.034899496702815, -4.1572807232788, 3.8310861111536, -3.3243219797436
25-Aug-13 05:59:00.000000, -8.2087054106913, 0.99984769515639, 0.92206872620669, -0.017452406437283, -4.1573143927011, 3.8368681384864, -3.3249279925451
25-Aug-13 06:00:00.000000, -7.8302452365543, 1, 1.0888675000467, -5.938350402765E-13, -4.1573480615127, 3.8426519384871, -3.3255339663671
25-Aug-13 06:01:00.000000, -7.6309695644914, 0.9998476951564, 1.0388077945345, 0.017452406437005, -4.1573817297136, 3.8484357390988, -3.3261399012045
25-Aug-13 06:02:00.000000, -7.9993017243684, 0.99939082701909, 0.93061146196719, 0.034899496702537, -4.1574153973037, 3.8542177682638, -3.326745797053
25-Aug-13 06:03:00.000000, -8.1772774763765, 0.9986295347546, 1.069998420061, 0.052335956242387, -4.1574490642831, 3.8599962544644, -3.3273516539064
25-Aug-13 06:04:00.000000, -7.8472434395679, 0.99756405025984, 0.94905217635312, 0.069756473743883, -4.1574827306518, 3.8657694272629, -3.3279574717603
25-Aug-13 06:05:00.000000, -7.788691521291, 0.99619469809174, 1.0837855228055, 0.08715574274773, -4.1575163964097, 3.8715355178396, -3.3285632506093
25-Aug-13 06:06:00.000000, -7.6546381354121, 0.99452189536833, 0.99283825297829, 0.10452846326713, -4.1575500615568, 3.8772927595322, -3.3291689904488
25-Aug-13 06:07:00.000000, -8.4499009288614, 0.99254615164135, 1.0416894672831, 0.12186934340494, -4.1575837260932, 3.8830393883751, -3.3297746912733
25-Aug-13 06:08:00.000000, -8.2419158931551, 0.99026806874156, 1.0055718353364, 0.13917310096017, -4.1576173900189, 3.8887736436345, -3.3303803530776
25-Aug-13 06:09:00.000000, -7.9593380673133, 0.98768834059521, 1.0397470799743, 0.15643446503975, -4.1576510533337, 3.8944937683462, -3.3309859758569
25-Aug-13 06:10:00.000000, -7.9736197290354, 0.98480775301224, 0.98938866589311, 0.17364817766676, -4.1576847160379, 3.9001980098511, -3.3315915596063
25-Aug-13 06:11:00.000000, -8.2818232238208, 0.98162718344764, 0.88434987249263, 0.19080899537669, -4.1577183781312, 3.9058846203277, -3.33219710432
25-Aug-13 06:12:00.000000, -8.2484218747115, 0.9781476007339, 1.0636573179122, 0.20791169081732, -4.1577520396137, 3.9115518573254, -3.3328026099936
25-Aug-13 06:13:00.000000, -8.082661468807, 0.97437006478527, 1.0285073109815, 0.22495105434373, -4.1577857004855, 3.9171979842957, -3.3334080766216
25-Aug-13 06:14:00.000000, -7.6729791621552, 0.97029572627595, 1.0120223503763, 0.24192189559984, -4.1578193607465, 3.9228212711201, -3.3340135041994
25-Aug-13 06:15:00.000000, -7.6182086133017, 0.96592582628918, 0.96528094645415, 0.25881904510212, -4.1578530203967, 3.9284199946374, -3.3346188927215
25-Aug-13 06:16:00.000000, -7.8470293797306, 0.96126169593835, 1.0114260602866, 0.2756373558169, -4.157886679436, 3.9339924391696, -3.3352242421828
25-Aug-13 06:17:00.000000, -8.3084239022846, 0.95630475596324, 0.88703853505031, 0.29237170472207, -4.1579203378646, 3.9395368970427, -3.3358295525788
25-Aug-13 06:18:00.000000, -7.5930750035183, 0.95105651629527, 0.95391624056306, 0.30901699437459, -4.1579539956824, 3.9450516691091, -3.3364348239037
25-Aug-13 06:19:00.000000, -8.4894866780329, 0.94551857559934, 0.95745488688898, 0.3255681544571, -4.1579876528893, 3.950535065263, -3.3370400561525
25-Aug-13 06:20:00.000000, -7.7282607481947, 0.93969262078613, 0.98405698092135, 0.34202014332505, -4.1580213094855, 3.9559854049562, -3.3376452493203
25-Aug-13 06:21:00.000000, -8.0023643204488, 0.93358042649732, 0.95700064968285, 0.35836794954498, -4.1580549654708, 3.9614010177109, -3.338250403402
25-Aug-13 06:22:00.000000, -8.2865964117398, 0.9271838545668, 0.93673080470476, 0.37460659341589, -4.1580886208453, 3.9667802436267, -3.3388555183929
25-Aug-13 06:23:00.000000, -8.1371823063293, 0.92050485345268, 0.91480239256684, 0.3907311284887, -4.1581222756089, 3.9721214338873, -3.3394605942873
